 movie_id | member_id 
     6306 |      2812
     6746 |      2812
     6925 |      2812
     7101 |      2812
     7288 |      2812
     7289 |      2812
     7528 |      2812
     7529 |      2812
     7296 |      2816
     1096 |      2822
     1684 |      2834
     7347 |      2834
     7348 |      2834
     7349 |      2834
     5978 |      2841
     7359 |      2841
     7361 |      2841
     7364 |      2841
     7368 |      2841
     1374 |      2856
     1229 |      2857
     7400 |      2857
     7401 |      2857
      551 |      2873
     1953 |      2873
     2429 |      2873
     7445 |      2873
     7446 |      2873
     7447 |      2873
     4239 |      2909
     4240 |      2909
     5105 |      2909
     5107 |      2909
     7545 |      2909
     1991 |      2919
     7573 |      2919
     7574 |      2919
     7575 |      2919
     7576 |      2919
     7583 |      2919
     7585 |      2919
     7586 |      2919
     7587 |      2919
     7589 |      2919
     7590 |      2919
     7591 |      2919
     7594 |      2919
     7596 |      2919
     7605 |      2919
     7619 |      2926
     4469 |      2940
     7312 |      2940
     7644 |      2940
     7645 |      2940
     7647 |      2941
        7 |      2955
       44 |      2970
       51 |      2972
       52 |      2972
       53 |      2972
       54 |      2972
       55 |      2972
      320 |      2972
      808 |      2972
     1379 |      2972
     2016 |      2972
     2017 |      2972
     3033 |      2972
     3159 |      2972
     3684 |      2972
     3835 |      2972
     4031 |      2972
     4411 |      2972
     4639 |      2972
     6493 |      2972
     6494 |      2972
     7248 |      2972
     7597 |      2972
       58 |      2974
     6043 |      2980
     6951 |      2984
      101 |      3002
      103 |      3002
     5114 |      3002
      154 |      3006
     2127 |      3006
     4637 |      3006
     6036 |      3006
     7209 |      3006
     7369 |      3006
     7376 |      3006
      127 |      3017
     2935 |      3017
     6584 |      3017
      321 |      3110
      360 |      3132
     2140 |      3132
     2141 |      3132
     6796 |      3132
     6827 |      3132
      281 |      3269
      594 |      3269
      595 |      3269
      870 |      3269
     4454 |      3269
     5341 |      3269
     5342 |      3269
      606 |      3276
      618 |      3281
      646 |      3296
     1143 |      3305
     7032 |      3305
     3805 |      3350
      916 |      3439
      931 |      3446
     1056 |      3511
     1199 |      3511
     2195 |      3511
     7073 |      3511
      347 |      3559
      349 |      3559
     1128 |      3559
     2582 |      3559
     2956 |      3559
     4297 |      3559
     5653 |      3559
     6320 |      3559
     7629 |      3559
     1537 |      3774
     2474 |      3774
     3254 |      3774
     3858 |      3774
     4080 |      3774
     4893 |      3774
     5112 |      3774
     5113 |      3774
     1538 |      3775
     3253 |      3775
     1719 |      3849
     1729 |      3849
     3099 |      3849
     4468 |      3849
     6426 |      3849
     5115 |      3856
       70 |      3857
     1116 |      3857
     1724 |      3857
     1726 |      3857
     1730 |      3857
     1731 |      3857
     1732 |      3857
     1733 |      3857
     1734 |      3857
     1735 |      3857
     2136 |      3857
     2137 |      3857
     2139 |      3857
     2142 |      3857
     2317 |      3857
     2318 |      3857
     2319 |      3857
     2906 |      3857
     3859 |      3857
     4929 |      3857
     5405 |      3857
     5598 |      3857
     5599 |      3857
     6491 |      3857
     6529 |      3857
     6841 |      3857
     6842 |      3857
     7005 |      3857
     1817 |      3900
     2823 |      3900
     1929 |      3956
     1930 |      3956
     1932 |      3956
     2472 |      3956
     4117 |      3956
     5508 |      3956
     6042 |      3956
     7560 |      4020
     2148 |      4047
       66 |      4057
       68 |      4057
      489 |      4057
      993 |      4057
      994 |      4057
      995 |      4057
     1073 |      4057
     1075 |      4057
     1470 |      4057
     1596 |      4057
     2160 |      4057
     2162 |      4057
     2165 |      4057
     2189 |      4057
     2410 |      4057
     2579 |      4057
     2644 |      4057
     2651 |      4057
     3167 |      4057
     3501 |      4057
     3529 |      4057
     3778 |      4057
     4904 |      4057
     5196 |      4057
     5904 |      4057
     6280 |      4057
     6424 |      4057
     6555 |      4057
     6558 |      4057
      218 |      4238
      427 |      4238
      700 |      4238
      770 |      4238
      981 |      4238
     1275 |      4238
     1833 |      4238
     2112 |      4238
     2348 |      4238
     2374 |      4238
     2539 |      4238
     2921 |      4238
     3422 |      4238
     3964 |      4238
     5089 |      4238
     5349 |      4238
     5351 |      4238
     5352 |      4238
     5354 |      4238
     5953 |      4238
     6062 |      4238
     6880 |      4238
     6881 |      4238
     7067 |      4238
     7633 |      4238
     2805 |      4345
     2814 |      4353
     2931 |      4353
     5111 |      4353
     1088 |      4430
     4356 |      4430
     3025 |      4431
      284 |      4432
      285 |      4432
      726 |      4432
     1126 |      4432
     3026 |      4432
     3027 |      4432
     3030 |      4432
     4437 |      4432
     4966 |      4432
     5459 |      4432
     6777 |      4432
     7103 |      4432
     1247 |      4454
     3062 |      4454
      576 |      4472
     3102 |      4472
     7151 |      4472
     3297 |      4552
     1860 |      4573
     3349 |      4573
     4106 |      4573
     5430 |      4574
     6604 |      4574
     3358 |      4577
      157 |      4603
     3409 |      4603
     3410 |      4603
     5513 |      4603
     6632 |      4603
     6635 |      4603
     6326 |      4669
       31 |      4802
     3766 |      4802
     3861 |      4802
     3959 |      4837
     5279 |      4837
      380 |      4897
     3544 |      4897
     4103 |      4897
     5176 |      4897
     6952 |      4897
     4143 |      4907
     4145 |      4908
     5329 |      4908
     4148 |      4909
     4149 |      4910
     4150 |      4910
     4151 |      4910
     4301 |      4910
     4224 |      4937
     3212 |      4953
      192 |      4955
      768 |      4955
     1961 |      4955
     2607 |      4955
     2987 |      4955
     3121 |      4955
     4270 |      4955
     4499 |      4955
     4892 |      4955
     5882 |      4955
     5886 |      4955
     5984 |      4955
     5985 |      4955
     1657 |      4989
     3131 |      4989
     4393 |      4989
     5061 |      4989
     7166 |      4989
      196 |      5013
     4671 |      5105
     1559 |      5109
     4680 |      5109
     5095 |      5109
     5226 |      5109
     5538 |      5109
     6786 |      5109
     1691 |      5146
     1692 |      5146
     1693 |      5146
     3185 |      5146
      155 |      5158
      439 |      5158
      559 |      5158
      720 |      5158
     1701 |      5158
     1960 |      5158
     2072 |      5158
     2493 |      5158
     2596 |      5158
     2678 |      5158
     3569 |      5158
     3573 |      5158
     3588 |      5158
     3712 |      5158
     3780 |      5158
     3787 |      5158
     4081 |      5158
     4234 |      5158
     4313 |      5158
     4366 |      5158
     4367 |      5158
     4712 |      5158
     4730 |      5158
     4794 |      5158
     5786 |      5158
     5848 |      5158
     5911 |      5158
     6011 |      5158
     6134 |      5158
     6327 |      5158
     7065 |      5158
     7149 |      5158
     7328 |      5158
     7437 |      5158
     4827 |      5170
     3958 |      5190
     4867 |      5190
     4868 |      5190
     4869 |      5190
     5463 |      5190
     5759 |      5190
     2013 |      5212
     4927 |      5212
     5126 |      5212
     5574 |      5212
     6661 |      5212
     7215 |      5212
     4994 |      5231
     5369 |      5273
     5339 |      5358
     1850 |      5398
     5475 |      5398
     5606 |      5450
     5753 |      5507
     7120 |      5507
     5779 |      5519
     5230 |      5549
     4394 |      5553
     5892 |      5553
      660 |      5554
      666 |      5554
      935 |      5554
     5564 |      5554
     5565 |      5554
     5893 |      5554
     1367 |      5594
     6041 |      5594
     7485 |      5594
     7486 |      5594
     7492 |      5594
      733 |      5605
     3774 |      5635
     6153 |      5635
     4461 |      5758
     6480 |      5758
     1507 |      5788
     1874 |      5788
     2533 |      5788
     3590 |      5788
     3683 |      5788
     3823 |      5788
     4005 |      5788
     4006 |      5788
     5493 |      5788
     6294 |      5788
     6562 |      5788
     6613 |      5808
     3706 |      5842
     4884 |      5842
     4888 |      5842
     6980 |      5921
     7006 |      5930
      773 |      6088
      852 |      6088
     1506 |      6088
     1529 |      6088
     1530 |      6088
     2339 |      6088
     2572 |      6088
     3539 |      6088
     3540 |      6088
     4207 |      6088
     6844 |      6088
     7469 |      6088
     7604 |      6088
      741 |      6099
      874 |      6099
     6185 |      6099
        2 |      6149
     2393 |      6149
        3 |      6150
      117 |      6150
     6300 |      6150
        4 |      6151
     3449 |      6151
     4133 |      6151
     4557 |      6151
     4807 |      6151
        5 |      6152
     2454 |      6152
     6034 |      6152
        6 |      6153
        8 |      6154
        9 |      6155
       10 |      6156
       11 |      6157
       12 |      6158
       13 |      6159
     2938 |      6159
     5391 |      6159
       14 |      6160
       15 |      6161
       16 |      6162
     1028 |      6162
     1504 |      6162
     2486 |      6162
     2541 |      6162
     2875 |      6162
     2876 |      6162
     2916 |      6162
     3037 |      6162
     4363 |      6162
     5408 |      6162
     6649 |      6162
     7060 |      6162
     7105 |      6162
     7204 |      6162
     7608 |      6162
       17 |      6163
       19 |      6163
       20 |      6163
       21 |      6163
       22 |      6163
      294 |      6163
     1996 |      6163
     2761 |      6163
     2852 |      6163
     3829 |      6163
     3830 |      6163
     4141 |      6163
     4685 |      6163
     4819 |      6163
     6797 |      6163
     6798 |      6163
     7547 |      6163
       18 |      6164
       23 |      6165
       24 |      6166
      362 |      6166
      364 |      6166
     3561 |      6166
     3945 |      6166
     5164 |      6166
       25 |      6167
       26 |      6168
       27 |      6169
